,Restaurant Name,Restaurant Latitude,Restaurant Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3658,Eat Pizza,45.5231,-122.693,Williams-Sonoma,45.525279643099104,-122.69842484495487,Kitchen Supply Store
3659,Eat Pizza,45.5231,-122.693,Mazatlan Mexican Restaurant,45.522957332980276,-122.69355921713974,Mexican Restaurant
3660,Eat Pizza,45.5231,-122.693,Section 107,45.522120695122496,-122.69149777170067,Soccer Stadium
3661,Eat Pizza,45.5231,-122.693,Coco Donuts,45.52181637360783,-122.68941799710724,Donut Shop
3662,Eat Pizza,45.5231,-122.693,Unleashed by Petco,45.52363777956091,-122.69864003532173,Pet Store
3663,Eat Pizza,45.5231,-122.693,Blue Moon Tavern & Grill,45.52620707511134,-122.69423785531575,Bar
3664,Eat Pizza,45.5231,-122.693,Gilda's Italian Restaurant,45.521758437392315,-122.688280433787,Italian Restaurant
3665,Eat Pizza,45.5231,-122.693,North 45 Pub,45.52659571603903,-122.69456337671194,Whisky Bar
3666,Eat Pizza,45.5231,-122.693,Starbucks,45.52315401063044,-122.69874304226126,Coffee Shop
3667,Eat Pizza,45.5231,-122.693,Kitchen Kaboodle,45.523945,-122.6991,Furniture / Home Store
3668,Eat Pizza,45.5231,-122.693,Portland Gear,45.52262448674669,-122.69017067294413,Clothing Store
3669,Eat Pizza,45.5231,-122.693,Toast & Pho,45.52391657668931,-122.69449062251526,Vietnamese Restaurant
3670,Eat Pizza,45.5231,-122.693,T-Mobile,45.52284,-122.69165500000001,Mobile Phone Shop
3671,Eat Pizza,45.5231,-122.693,Pottery Barn,45.524913196103405,-122.6983918550621,Furniture / Home Store
3672,Eat Pizza,45.5231,-122.693,Thai Bloom!,45.52526311627802,-122.69854228089486,Thai Restaurant
3673,Eat Pizza,45.5231,-122.693,Kingston Sports Bar & Grill,45.52303083165525,-122.69279237501732,Sports Bar
3674,Eat Pizza,45.5231,-122.693,KeyBank Club,45.52144164166709,-122.69164400397459,Soccer Stadium
3675,Eat Pizza,45.5231,-122.693,Oscar Drake's Northwest Grille & Tavern,45.52246914004544,-122.69088977801972,American Restaurant
3676,Eat Pizza,45.5231,-122.693,Muu-Muu's,45.52719008079954,-122.69447542278722,New American Restaurant
3677,Eat Pizza,45.5231,-122.693,Restoration Hardware,45.5250644,-122.6987501,Furniture / Home Store
3678,Eat Pizza,45.5231,-122.693,Gracie's,45.52086703752114,-122.68769076391975,Breakfast Spot
3679,Eat Pizza,45.5231,-122.693,Fred Meyer,45.5232649,-122.6926447,Supermarket
3680,Eat Pizza,45.5231,-122.693,William Temple House Thrift Store,45.526115881098015,-122.6970747223684,Thrift / Vintage Store
3681,Eat Pizza,45.5231,-122.693,Levi's Jeans,45.52377841242327,-122.69870552468848,Clothing Store
3682,Eat Pizza,45.5231,-122.693,Jimmy John's,45.522622,-122.690472,Sandwich Place
3683,Eat Pizza,45.5231,-122.693,Park Lane Suites,45.52224943472645,-122.69501259406503,Hotel
3684,Eat Pizza,45.5231,-122.693,The Yoga Space,45.52450857725929,-122.68788167982164,Yoga Studio
3685,Eat Pizza,45.5231,-122.693,Starbucks,45.523026,-122.69169,Coffee Shop
3686,Eat Pizza,45.5231,-122.693,Taco Bell,45.52332667120807,-122.69425684790576,Fast Food Restaurant
3687,Eat Pizza,45.5231,-122.693,adidas Timbers Team Store,45.52168908895699,-122.69062819152518,Sporting Goods Shop
3688,Eat Pizza,45.5231,-122.693,FedEx Office Print & Ship Center,45.52283984091138,-122.69162097544574,Shipping Store
3689,Eat Pizza,45.5231,-122.693,Couch Park,45.52671995472798,-122.69145011901855,Park
3690,Eat Pizza,45.5231,-122.693,Commodore Grill & Lounge,45.52283655951371,-122.68849506410807,Bar
3691,Eat Pizza,45.5231,-122.693,SanSai,45.526891924561745,-122.69450935489309,Sushi Restaurant
3692,Eat Pizza,45.5231,-122.693,Cheerful Bullpen,45.52051,-122.69053,Sports Bar
3693,Eat Pizza,45.5231,-122.693,Uptown Billiards Club,45.524157106638356,-122.69812086042303,Pool Hall
3694,Eat Pizza,45.5231,-122.693,Crossroads Trading Co.,45.52416647498413,-122.69838456638088,Clothing Store
3695,Eat Pizza,45.5231,-122.693,Urban Outfitters,45.52419,-122.6992,Clothing Store
3696,Eat Pizza,45.5231,-122.693,Marathon Taverna,45.523028745163046,-122.68907106681999,Bar
3697,Eat Pizza,45.5231,-122.693,World Cup Coffee & Tea,45.52631112484447,-122.68922344317693,Coffee Shop
3698,Eat Pizza,45.5231,-122.693,Section 118,45.52167084199916,-122.69206820493415,Soccer Stadium
3699,Eat Pizza,45.5231,-122.693,Section 117,45.52173613234885,-122.69228824712309,Soccer Stadium
3700,Eat Pizza,45.5231,-122.693,Section 219,45.52158171083197,-122.69263901935506,Soccer Stadium
3701,Eat Pizza,45.5231,-122.693,King's Hookah Lounge,45.52339109636707,-122.68946116026619,Hookah Bar
3702,Eat Pizza,45.5231,-122.693,Portland Firefighters Park,45.52278241061697,-122.69008851418027,Park
3703,Eat Pizza,45.5231,-122.693,Gildas Lounge,45.52186830493251,-122.68802667225197,Italian Restaurant
3704,Eat Pizza,45.5231,-122.693,TriMet Kings Hill/SW Salmon MAX Station,45.5204908373497,-122.6911157651547,Light Rail Station
3705,Eat Pizza,45.5231,-122.693,Trimet stop 755,45.52340358042648,-122.69800827131444,Bus Station
3706,Eat Pizza,45.5231,-122.693,John Nogueira - State Farm Insurance Agent,45.523312,-122.69804,Insurance Office
3707,Eat Pizza,45.5231,-122.693,The Cellar Door,45.522621154785156,-122.68788146972656,Liquor Store
3708,Eat Pizza,45.5231,-122.693,Uptown Bee Cleaners,45.52284417504118,-122.69828531245054,Tailor Shop
3709,Black Bird Pizza,45.5123,-122.6462,Devil's Dill Sandwich Shop,45.5122942544437,-122.64830920429596,Sandwich Place
3710,Black Bird Pizza,45.5123,-122.6462,OK Omens,45.511944,-122.647589,Wine Bar
3711,Black Bird Pizza,45.5123,-122.6462,Hankins Hardware True Value,45.51217654555783,-122.64811311673883,Hardware Store
3712,Black Bird Pizza,45.5123,-122.6462,Jam on Hawthorne,45.512229268265344,-122.64271130651696,Breakfast Spot
3713,Black Bird Pizza,45.5123,-122.6462,Maruti Indian Restaurant,45.512336,-122.646061,Indian Restaurant
3714,Black Bird Pizza,45.5123,-122.6462,Castagna,45.51208606723788,-122.64749706304832,American Restaurant
3715,Black Bird Pizza,45.5123,-122.6462,Poke Mon,45.51225831011693,-122.65081991257722,Poke Place
3716,Black Bird Pizza,45.5123,-122.6462,Grand Central Baking Company,45.511995955542254,-122.64259334628797,Bakery
3717,Black Bird Pizza,45.5123,-122.6462,iDope PDX,45.512423,-122.648105,Mobile Phone Shop
3718,Black Bird Pizza,45.5123,-122.6462,Oui Presse,45.512113474659955,-122.6476996770259,Café
3719,Black Bird Pizza,45.5123,-122.6462,Brick and Mortar,45.51223965453734,-122.65128427795509,Salon / Barbershop
3720,Black Bird Pizza,45.5123,-122.6462,Farina Bakery,45.51226105114525,-122.64637326852639,Bakery
3721,Black Bird Pizza,45.5123,-122.6462,Ladd's Addition Neighborhood,45.50847184163267,-122.64931107819483,Neighborhood
3722,Black Bird Pizza,45.5123,-122.6462,Nimblefish,45.51192424582722,-122.64509797772898,Sushi Restaurant
3723,Black Bird Pizza,45.5123,-122.6462,Hawthorne Hideaway,45.51222624124125,-122.64299263870434,Bar
3724,Black Bird Pizza,45.5123,-122.6462,4-4-2 Soccer Bar,45.51223903209376,-122.64764545340287,Sports Bar
3725,Black Bird Pizza,45.5123,-122.6462,Excalibur Comics,45.51185,-122.640657,Comic Shop
3726,Black Bird Pizza,45.5123,-122.6462,Nucleus,45.512409999999996,-122.65093200000001,Art Gallery
3727,Black Bird Pizza,45.5123,-122.6462,Riyadh's Lebanese Restaurant,45.51217312590281,-122.65232005542698,Middle Eastern Restaurant
3728,Black Bird Pizza,45.5123,-122.6462,CineMagic Theater,45.512208571701954,-122.64521801641821,Indie Movie Theater
3729,Black Bird Pizza,45.5123,-122.6462,Conquistador,45.516571904919935,-122.64459125584875,Lounge
3730,Black Bird Pizza,45.5123,-122.6462,Vintage Pink,45.511859400692614,-122.64006054261148,Thrift / Vintage Store
3731,Black Bird Pizza,45.5123,-122.6462,HOTLIPS Pizza,45.512351294843434,-122.64318099608515,Pizza Place
3732,Black Bird Pizza,45.5123,-122.6462,Blackbird Pizza,45.51224025736346,-122.64562780895224,Pizza Place
3733,Black Bird Pizza,45.5123,-122.6462,Ladd Circle Park,45.50851811499867,-122.64943915722174,Park
3734,Black Bird Pizza,45.5123,-122.6462,Lounge Lizard,45.512089,-122.652239,Antique Shop
3735,Black Bird Pizza,45.5123,-122.6462,Palio,45.50831761169879,-122.64883631270128,Coffee Shop
3736,Black Bird Pizza,45.5123,-122.6462,Colonel Summers Park,45.51554951839906,-122.64681816101074,Park
3737,Picnic Pizza,42.176444000000004,-76.836292,Jubilee Foods,42.17610839523906,-76.83651997888181,Grocery Store
3738,Picnic Pizza,42.176444000000004,-76.836292,Picnic Pizza,42.1760692,-76.8359677,Pizza Place
3739,Picnic Pizza,42.176444000000004,-76.836292,Dragon Wok,42.17663185519987,-76.83635858676745,Chinese Restaurant
3740,Picnic Pizza,42.176444000000004,-76.836292,SUBWAY,42.17693,-76.836198,Sandwich Place
3741,Picnic Pizza,42.176444000000004,-76.836292,Rite Aid,42.175908,-76.835993,Pharmacy
3742,Picnic Pizza,42.176444000000004,-76.836292,Bagels and Blarney Cafe,42.176416368342714,-76.8362880093314,Café
3743,Picnic Pizza,42.176444000000004,-76.836292,Gerould's Pharmacy,42.17649202883201,-76.83837217047608,Pharmacy
3744,Picnic Pizza,42.176444000000004,-76.836292,Snap Fitness,42.176146,-76.836011,Gym
3745,Mancinos Pizza Grinders,42.2968,-85.234726,Mancino's Pizza & Grinders,42.2968,-85.234726,Pizza Place
3746,Mancinos Pizza Grinders,42.2968,-85.234726,SUBWAY,42.2950217,-85.2355254,Sandwich Place
3747,Mancinos Pizza Grinders,42.2968,-85.234726,Meijer,42.294548,-85.2358842,Supermarket
3748,Mancinos Pizza Grinders,42.2968,-85.234726,Goodwill,42.295655707388676,-85.23893628312952,Thrift / Vintage Store
3749,Mancinos Pizza Grinders,42.2968,-85.234726,Huntington Bank,42.2946534,-85.23585709999999,Bank
3750,Mancinos Pizza Grinders,42.2968,-85.234726,Taco Bell,42.29698,-85.23398,Taco Place
3751,Mancinos Pizza Grinders,42.2968,-85.234726,Arby's,42.2969040499079,-85.2362642884418,Fast Food Restaurant
3752,Mancinos Pizza Grinders,42.2968,-85.234726,Batteries Plus Bulbs,42.2988039321153,-85.23880690526177,Other Repair Shop
3753,Mancinos Pizza Grinders,42.2968,-85.234726,Big Boy,42.29686,-85.23557,American Restaurant
3754,Mancinos Pizza Grinders,42.2968,-85.234726,Meijer Pharmacy,42.29449668780073,-85.23588716983801,Pharmacy
3755,Mancinos Pizza Grinders,42.2968,-85.234726,Thai Flavor,42.296546453833955,-85.23884754446867,Thai Restaurant
3756,Mancinos Pizza Grinders,42.2968,-85.234726,Lil Chef Café,42.296970157942106,-85.23893854490173,Café
3757,Mancinos Pizza Grinders,42.2968,-85.234726,In His Steps Dance Studio,42.296756744384766,-85.23934173583984,Dance Studio
3758,Mancinos Pizza Grinders,42.2968,-85.234726,Party Store,42.29770080265473,-85.23022526967044,Liquor Store
3759,Maldonados Pizzeria,37.396412,-122.10099199999999,Super Tacos El Conrro,37.395652136473,-122.10053981093374,Food Truck
3760,Maldonados Pizzeria,37.396412,-122.10099199999999,ViVe Sol,37.39525901206338,-122.0996408916277,Mexican Restaurant
3761,Maldonados Pizzeria,37.396412,-122.10099199999999,Five Guys,37.396014,-122.101489,Burger Joint
3762,Maldonados Pizzeria,37.396412,-122.10099199999999,Maldonado's Pizzeria,37.39641240914285,-122.10099153784512,Pizza Place
3763,Maldonados Pizzeria,37.396412,-122.10099199999999,Gochi Japanese Fusion,37.39337794610355,-122.09808686167221,Japanese Restaurant
3764,Maldonados Pizzeria,37.396412,-122.10099199999999,Napoletana Pizzeria,37.39397149272901,-122.09687143946486,Italian Restaurant
3765,Maldonados Pizzeria,37.396412,-122.10099199999999,Diddams Party Headquarters,37.39439681533609,-122.09744038387983,Miscellaneous Shop
3766,Maldonados Pizzeria,37.396412,-122.10099199999999,The Little Gym,37.39426559207491,-122.09709291280588,Gym
3767,Maldonados Pizzeria,37.396412,-122.10099199999999,Cost Plus World Market,37.39408735581325,-122.09657907485962,Furniture / Home Store
3768,Maldonados Pizzeria,37.396412,-122.10099199999999,Cooking Papa,37.39445722182597,-122.0981977385497,Cantonese Restaurant
3769,Maldonados Pizzeria,37.396412,-122.10099199999999,TOGO'S Sandwiches,37.393922,-122.098695,Sandwich Place
3770,Maldonados Pizzeria,37.396412,-122.10099199999999,Jennifer's Taqueria,37.394470409201105,-122.09659599499052,Mexican Restaurant
3771,Maldonados Pizzeria,37.396412,-122.10099199999999,Performance Bicycle,37.39681572658954,-122.10325014777482,Bike Shop
3772,Maldonados Pizzeria,37.396412,-122.10099199999999,Bikram Yoga Mountain View,37.394109029605346,-122.09707712399918,Yoga Studio
3773,Maldonados Pizzeria,37.396412,-122.10099199999999,Pizza Hut,37.393987,-122.09861451666667,Pizza Place
3774,Maldonados Pizzeria,37.396412,-122.10099199999999,Carl's Jr. / Green Burrito,37.39684697143388,-122.10548942283361,Fast Food Restaurant
3775,Maldonados Pizzeria,37.396412,-122.10099199999999,H&R Block,37.39328840112106,-122.09805027411676,Financial or Legal Service
3776,Maldonados Pizzeria,37.396412,-122.10099199999999,Passage to India,37.39445610524624,-122.09961267287778,Indian Restaurant
3777,Maldonados Pizzeria,37.396412,-122.10099199999999,7-Eleven,37.3941608736957,-122.096174061298,Convenience Store
3778,Maldonados Pizzeria,37.396412,-122.10099199999999,Caffino,37.39369298576376,-122.09807427129468,Coffee Shop
3779,Maldonados Pizzeria,37.396412,-122.10099199999999,7-Eleven,37.3964733,-122.100845,Convenience Store
3780,Maldonados Pizzeria,37.396412,-122.10099199999999,"Talend, Inc.",37.3952591,-122.1023992,IT Services
3781,Maldonados Pizzeria,37.396412,-122.10099199999999,FedEx Office Print & Ship Center,37.393111,-122.097735,Shipping Store
3782,Maldonados Pizzeria,37.396412,-122.10099199999999,Petco,37.39300375646797,-122.09731105622454,Pet Store
3783,Pitfire Pizza,33.994877,-118.43868799999998,Wheel House Cheese Shop,33.9945579,-118.4391725,Cheese Shop
3784,Pitfire Pizza,33.994877,-118.43868799999998,Röckenwagner Bakery,33.99558017241713,-118.437699656469,Bakery
3785,Pitfire Pizza,33.994877,-118.43868799999998,Pitfire Pizza,33.99487714862627,-118.43868798733563,Pizza Place
3786,Pitfire Pizza,33.994877,-118.43868799999998,Rainbow Acres,33.99327164492876,-118.4416349500925,Grocery Store
3787,Pitfire Pizza,33.994877,-118.43868799999998,Rider Shack,33.99360933758515,-118.44190377020229,Board Shop
3788,Pitfire Pizza,33.994877,-118.43868799999998,Marina Martial Arts,33.993600063136974,-118.44158439880042,Martial Arts Dojo
3789,Pitfire Pizza,33.994877,-118.43868799999998,Dunkin',33.99294159738923,-118.44228284846213,Donut Shop
3790,Pitfire Pizza,33.994877,-118.43868799999998,Culver West Park,33.993996953770655,-118.43440037198222,Park
3791,Pitfire Pizza,33.994877,-118.43868799999998,Ekkamai,33.99330554874074,-118.44227999349067,Thai Restaurant
3792,Pitfire Pizza,33.994877,-118.43868799999998,Maxwell's Café,33.99293576957745,-118.44336279108732,Breakfast Spot
3793,Pitfire Pizza,33.994877,-118.43868799999998,60 Out,33.99201569890386,-118.44282379889627,Arcade
3794,Pitfire Pizza,33.994877,-118.43868799999998,Vans,33.99315483197009,-118.44219107621633,Shoe Store
3795,Pitfire Pizza,33.994877,-118.43868799999998,The Boy & The Bear,33.99681559728089,-118.43511697171172,Coffee Shop
3796,Pitfire Pizza,33.994877,-118.43868799999998,Hamakaze Sushi & Izakaya,33.992920493191676,-118.44322473127002,Sushi Restaurant
3797,Pitfire Pizza,33.994877,-118.43868799999998,El Pollo Loco,33.995133,-118.437928,Fast Food Restaurant
3798,Pitfire Pizza,33.994877,-118.43868799999998,Beauty Secrets Skin Care & Threading Studio,33.99564107606712,-118.43773015922385,Health & Beauty Service
3799,Pitfire Pizza,33.994877,-118.43868799999998,Campos Tacos,33.99284731858444,-118.44289276653805,Mexican Restaurant
3800,Pitfire Pizza,33.994877,-118.43868799999998,Outdoor Grill,33.997088204731206,-118.43453959234193,BBQ Joint
3801,Pitfire Pizza,33.994877,-118.43868799999998,Sun Liquor,33.99576116446369,-118.43750546486426,Liquor Store
3802,Pitfire Pizza,33.994877,-118.43868799999998,Vanity room,33.993548,-118.4421,Boutique
3803,Pitfire Pizza,33.994877,-118.43868799999998,Super 8,33.99662388864178,-118.43380395491455,Motel
3804,Pitfire Pizza,33.994877,-118.43868799999998,Last September,33.992987,-118.442811,Women's Store
3805,the pizza factory,41.088884,-112.039736,Smith's,41.08777,-112.044119,Grocery Store
3806,the pizza factory,41.088884,-112.039736,Great Clips,41.087969879491915,-112.04339281485773,Salon / Barbershop
3807,the pizza factory,41.088884,-112.039736,CherryBerry Yogurt Bar,41.08792495727539,-112.04478454589844,Snack Place
3808,the pizza factory,41.088884,-112.039736,the pizza factory,41.08888425514898,-112.03973573716709,Pizza Place
3809,the pizza factory,41.088884,-112.039736,Dragon Hill Restaurant,41.090273853342765,-112.04487272774752,Chinese Restaurant
3810,the pizza factory,41.088884,-112.039736,Subway,41.08980462253827,-112.04341810283023,Sandwich Place
3811,the pizza factory,41.088884,-112.039736,Taco Time,41.089578,-112.04211,Taco Place
3812,the pizza factory,41.088884,-112.039736,Redbox,41.089169,-112.044327,Video Store
3813,the pizza factory,41.088884,-112.039736,Rancheritos,41.089649,-112.042846,Mexican Restaurant
3814,the pizza factory,41.088884,-112.039736,7-Eleven,41.0895202,-112.0448984,Convenience Store
3815,the pizza factory,41.088884,-112.039736,Papa John's Pizza,41.087981,-112.04341000000001,Pizza Place
3816,the pizza factory,41.088884,-112.039736,Gio's Pizza,41.089473724365234,-112.03958129882812,Pizza Place
3817,the pizza factory,41.088884,-112.039736,McDonald's,41.088658150824216,-112.04270573881558,Fast Food Restaurant
3818,the pizza factory,41.088884,-112.039736,99 Nails,41.088783264160156,-112.04330444335938,Cosmetics Shop
3819,the pizza factory,41.088884,-112.039736,5 Buck Pizza,41.089822999999996,-112.043618,Pizza Place
3820,the pizza factory,41.088884,-112.039736,Smith's Fuel Center,41.088824369842044,-112.04416698096804,Gas Station
3821,the pizza factory,41.088884,-112.039736,A Fence Utah,41.089233,-112.033802,Construction & Landscaping
3822,Westshore,28.06737,-82.76313,Winn Dixie,28.06733664641026,-82.76287719023217,Market
3823,Westshore,28.06737,-82.76313,Fantastic Sams Hair Salons,28.066988000000002,-82.762837,Salon / Barbershop
3824,Westshore,28.06737,-82.76313,Redbox,28.067890167236328,-82.76204681396484,Video Store
3825,Westshore,28.06737,-82.76313,SUBWAY,28.066988000000002,-82.762837,Sandwich Place
3826,Westshore,28.06737,-82.76313,Westshore,28.067370310436768,-82.76312961857201,Pizza Place
3827,Westshore,28.06737,-82.76313,Happi China,28.06698675802351,-82.76353072215083,Chinese Restaurant
3828,Westshore,28.06737,-82.76313,Snap Fitness Palm Harbor,28.067200613713062,-82.76237853424594,Gym / Fitness Center
3829,Gigios Pizzeria,42.024142,-87.884326,American Wildburger,42.02429821351484,-87.8853983552537,Burger Joint
3830,Gigios Pizzeria,42.024142,-87.884326,Thai Square,42.02438,-87.88541,Thai Restaurant
3831,Gigios Pizzeria,42.024142,-87.884326,Balkanika Restaurant,42.02425676977689,-87.88856041167587,Eastern European Restaurant
3832,Gigios Pizzeria,42.024142,-87.884326,Gigio's Pizzeria,42.02414202221273,-87.88432610136162,Pizza Place
3833,Gigios Pizzeria,42.024142,-87.884326,Taqueria Arandas,42.024012780301604,-87.88144730478129,Mexican Restaurant
3834,Gigios Pizzeria,42.024142,-87.884326,Andy's Cafe and Catering,42.0241598300993,-87.88666153467797,Breakfast Spot
3835,Gigios Pizzeria,42.024142,-87.884326,Rinconcito Hispano,42.02419443278393,-87.8827558519104,Latin American Restaurant
3836,Little Caesars,42.689863,-73.865641,Sushi Tei,42.68970554413781,-73.86635075309123,Sushi Restaurant
3837,Little Caesars,42.689863,-73.865641,Westmere Beverage,42.68898307073597,-73.86297003433236,Liquor Store
3838,Little Caesars,42.689863,-73.865641,Planet Beach,42.68967342423523,-73.86611057356276,Spa
3839,Little Caesars,42.689863,-73.865641,Athos Restaurant,42.6900985563684,-73.86706836973966,Greek Restaurant
3840,Little Caesars,42.689863,-73.865641,Short And Stout Tea,42.68820510860403,-73.86188126727946,Café
3841,Little Caesars,42.689863,-73.865641,Cafe Calabria Restaurant and Catering,42.688572347443255,-73.86164524295204,Italian Restaurant
3842,Little Caesars,42.689863,-73.865641,Subway,42.6897745,-73.8659242,Sandwich Place
3843,Little Caesars,42.689863,-73.865641,Little Caesars Pizza,42.689648999999996,-73.86608000000001,Pizza Place
3844,Little Caesars,42.689863,-73.865641,Stewart's Shops,42.69131379165026,-73.8691510627965,Convenience Store
3845,Little Caesars,42.689863,-73.865641,Milano Pizza,42.68953323364258,-73.86627960205078,Pizza Place
3846,Little Caesars,42.689863,-73.865641,Paesan's Pizza,42.69014081276282,-73.86535281045039,Pizza Place
3847,Little Caesars,42.689863,-73.865641,Fancy Schmancy,42.68964458373355,-73.86637550503599,Boutique
3848,Little Caesars,42.689863,-73.865641,Lam's Kitchen,42.68977995913141,-73.86646606130991,Chinese Restaurant
3849,Little Caesars,42.689863,-73.865641,Westmere Wine And Spirits,42.69002163680239,-73.86652922979285,Liquor Store
3850,Little Caesars,42.689863,-73.865641,Angela's Bridal,42.69112750075074,-73.86779833773598,Bridal Shop
3851,Little Caesars,42.689863,-73.865641,Fifis Frocks and Frills,42.691178,-73.86802519999999,Thrift / Vintage Store
3852,Little Caesars,42.689863,-73.865641,China Wok,42.69111913886756,-73.86826348384197,Chinese Restaurant
3853,Little Caesars,42.689863,-73.865641,Westmere plaza,42.691095040193666,-73.86849892774714,Shopping Mall
3854,Little Caesars,42.689863,-73.865641,Route 20 Cafe,42.69116167535777,-73.86886015109187,Café
3855,Little Caesars,42.689863,-73.865641,Paradise Natural Foods,42.69132,-73.86874437332153,Grocery Store
3856,Little Caesars,42.689863,-73.865641,Sprint,42.68867251578384,-73.86036733575962,Mobile Phone Shop
3857,Napoli Pizza,39.937084000000006,-75.154864,John's Water Ice,39.93826720280888,-75.15495537493494,Dessert Shop
3858,Napoli Pizza,39.937084000000006,-75.154864,Bibou,39.936794965876324,-75.15663497588528,French Restaurant
3859,Napoli Pizza,39.937084000000006,-75.154864,Ba Le Bakery,39.93513415417073,-75.15434171861877,Vietnamese Restaurant
3860,Napoli Pizza,39.937084000000006,-75.154864,Shot Tower Coffee,39.93772458280365,-75.15323623233851,Coffee Shop
3861,Napoli Pizza,39.937084000000006,-75.154864,Royal Tavern,39.937095446979406,-75.15470423874692,Pub
3862,Napoli Pizza,39.937084000000006,-75.154864,Fleisher Art Memorial,39.939205109466,-75.15532316111991,Art Gallery
3863,Napoli Pizza,39.937084000000006,-75.154864,Talluto's,39.937667309096966,-75.15814652496533,Italian Restaurant
3864,Napoli Pizza,39.937084000000006,-75.154864,Center City Pretzel Co,39.93607096362576,-75.1574257308099,Snack Place
3865,Napoli Pizza,39.937084000000006,-75.154864,Di Bruno Bros.,39.93800120108023,-75.15820562839508,Cheese Shop
3866,Napoli Pizza,39.937084000000006,-75.154864,Square Pie,39.938644352567,-75.15287709383769,Pizza Place
3867,Napoli Pizza,39.937084000000006,-75.154864,Italian Market,39.9376747747082,-75.1580523512812,Farmers Market
3868,Napoli Pizza,39.937084000000006,-75.154864,Cafe Diem,39.93613817570889,-75.15693366921008,Vietnamese Restaurant
3869,Napoli Pizza,39.937084000000006,-75.154864,Anastasi Seafood,39.93618990561975,-75.15833571675664,Seafood Restaurant
3870,Napoli Pizza,39.937084000000006,-75.154864,Molly's Books & Records,39.93728146638821,-75.15820037711443,Bookstore
3871,Napoli Pizza,39.937084000000006,-75.154864,Blue Corn Restaurant,39.93768822243419,-75.15812067142396,Mexican Restaurant
3872,Napoli Pizza,39.937084000000006,-75.154864,Little Fish,39.940028,-75.152811,Seafood Restaurant
3873,Napoli Pizza,39.937084000000006,-75.154864,Pho Ha,39.93452898735517,-75.15406084783416,Vietnamese Restaurant
3874,Napoli Pizza,39.937084000000006,-75.154864,Anthony's Italian Coffee House,39.938737444066525,-75.15778988599777,Coffee Shop
3875,Napoli Pizza,39.937084000000006,-75.154864,Lorenzo's Pizza,39.93893832995479,-75.15797260003777,Pizza Place
3876,Napoli Pizza,39.937084000000006,-75.154864,Sabrina's Cafe,39.93900275698992,-75.15824537760582,Breakfast Spot
3877,Napoli Pizza,39.937084000000006,-75.154864,Tres Jalapeños,39.938520473981214,-75.15627536601046,Mexican Restaurant
3878,Napoli Pizza,39.937084000000006,-75.154864,Villa Di Roma,39.93785836062273,-75.15808049085219,Italian Restaurant
3879,Napoli Pizza,39.937084000000006,-75.154864,Prima Pizza Taquiera Mexicana,39.936129721738844,-75.15862749499853,Mexican Restaurant
3880,Napoli Pizza,39.937084000000006,-75.154864,Taqueria La Veracruzana,39.93640926343682,-75.15892363391892,Mexican Restaurant
3881,Napoli Pizza,39.937084000000006,-75.154864,Bambu desserts & drinks,39.93494327581983,-75.15469247446002,Bubble Tea Shop
3882,Napoli Pizza,39.937084000000006,-75.154864,Claudio Specialty Foods,39.93810114799754,-75.15798012028459,Gourmet Shop
3883,Napoli Pizza,39.937084000000006,-75.154864,Tamalex,39.93386307963271,-75.15573832413098,Latin American Restaurant
3884,Napoli Pizza,39.937084000000006,-75.154864,Gleaner's Cafe,39.938426557626016,-75.15799568149006,Sandwich Place
3885,Napoli Pizza,39.937084000000006,-75.154864,Kalaya Thai Kitchen,39.939976,-75.157842,Thai Restaurant
3886,Napoli Pizza,39.937084000000006,-75.154864,Saloon Restaurant,39.93999553603746,-75.15444698523777,Italian Restaurant
3887,Napoli Pizza,39.937084000000006,-75.154864,Superior Pasta Company,39.93900499724586,-75.1580874226016,Italian Restaurant
3888,Napoli Pizza,39.937084000000006,-75.154864,Moon + Arrow,39.93897797223271,-75.14986242473483,Boutique
3889,Napoli Pizza,39.937084000000006,-75.154864,Angelo’s Pizzeria,39.94065338675217,-75.1577127724886,Pizza Place
3890,Napoli Pizza,39.937084000000006,-75.154864,Paris Baguette,39.934654235839844,-75.15465545654297,Bakery
3891,Napoli Pizza,39.937084000000006,-75.154864,1st Oriental Supermarket,39.93434315033075,-75.15380344499712,Grocery Store
3892,Napoli Pizza,39.937084000000006,-75.154864,Cardenas Oil & Vinegar Taproom,39.93773,-75.158295,Gourmet Shop
3893,Napoli Pizza,39.937084000000006,-75.154864,The Hungry Pigeon,39.939137076872285,-75.14969331618147,American Restaurant
3894,Napoli Pizza,39.937084000000006,-75.154864,Fante's,39.9372862420338,-75.1582134000255,Gourmet Shop
3895,Napoli Pizza,39.937084000000006,-75.154864,Rally,39.94137396156064,-75.15396167257315,Coffee Shop
3896,Napoli Pizza,39.937084000000006,-75.154864,Tacos El Rodeo,39.93706678045627,-75.15999044188804,Food Truck
3897,Napoli Pizza,39.937084000000006,-75.154864,12 Steps Down,39.93896303098274,-75.15776100761168,Bar
3898,Napoli Pizza,39.937084000000006,-75.154864,Santucci's Original Square Pizza,39.93903,-75.15922,Pizza Place
3899,Napoli Pizza,39.937084000000006,-75.154864,Ralph's Italian Restaurant,39.94002541570715,-75.15766130722334,Italian Restaurant
3900,Napoli Pizza,39.937084000000006,-75.154864,Rim Cafe,39.934280260582156,-75.15892816678588,Café
